Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
242,12.0,0.0,0.0,58.0,2.0,31.0,9468.0,0.1,-568.7802960862249,0.0,0.0,1800.6268124580383,,,,,,,,,,,,,,,,,,,,,-184.0439271206342,184.44681285190777,0.005985019985005999,-564.2027756940977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,12.0,0.0,0.0,90.0,3.0,32.0,9500.0,0.1,-491.0581047035312,0.0,0.0,1803.8141331672668,,,,,,,,,,,,,,,,,,,,,-143.157070965486,159.5149465461221,0.010945164670461537,-487.4514939690796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,12.0,0.0,0.0,114.0,4.0,24.0,9524.0,0.1,-371.25234907482167,0.0,0.0,1806.405240058899,,,,,,,,,,,,,,,,,,,,,-182.49174571900858,155.00789069256123,0.007972055930055972,-369.2671761289318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,12.0,0.0,0.0,138.0,5.0,24.0,9548.0,0.1,-889.2247764157057,0.0,0.0,1808.932032585144,,,,,,,,,,,,,,,,,,,,,-294.2904696894047,305.95181816299606,0.005985019985005999,-883.9287787719251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,12.0,0.0,0.0,163.0,6.0,25.0,9573.0,0.1,-1981.9022999401166,0.0,0.0,1811.6980438232422,,,,,,,,,,,,,,,,,,,,,-743.1207674597727,718.1723701911425,0.006979034965020993,-1967.2568271510972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,12.0,0.0,0.0,185.0,7.0,22.0,9595.0,0.1,-2905.0445709291,0.0,0.0,1814.1094841957092,,,,,,,,,,,,,,,,,,,,,-1126.6933771074587,1022.1534221241977,0.005985019985005999,-2886.0264835734006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,12.0,0.0,0.0,212.0,8.0,27.0,9622.0,0.1,-4634.073309614566,0.0,0.0,1816.9386413097382,,,,,,,,,,,,,,,,,,,,,-1878.640821115174,1597.3770957047602,0.005985019985005999,-4592.530475865713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,12.0,0.0,0.0,237.0,9.0,25.0,9647.0,0.1,-3246.9903500579176,0.0,0.0,1819.5814216136932,,,,,,,,,,,,,,,,,,,,,-1199.220241326763,1128.583410502033,0.006979034965020993,-3223.453527626475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,12.0,0.0,0.0,260.0,10.0,23.0,9670.0,0.1,-3615.6482789278207,0.0,0.0,1822.20215177536,,,,,,,,,,,,,,,,,,,,,-1539.4206952608793,1294.7563714231674,0.005985019985005999,-3587.412841206394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,12.0,0.0,0.0,287.0,11.0,27.0,9697.0,0.1,-2374.668391148074,0.0,0.0,1824.984052181244,,,,,,,,,,,,,,,,,,,,,-872.4748788306424,811.1807125765931,0.006979034965020993,-2355.8208553094128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,12.0,0.0,0.0,312.0,12.0,25.0,9722.0,0.1,-2401.74539579625,0.0,0.0,1827.5915520191193,,,,,,,,,,,,,,,,,,,,,-891.3437938619807,839.8545803619966,0.006979034965020993,-2384.227872466764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,12.0,0.0,0.0,341.0,13.0,29.0,9751.0,0.1,-4434.189345007453,0.0,0.0,1830.5727639198303,,,,,,,,,,,,,,,,,,,,,-1682.4053526216744,1540.692240783827,0.007972055930055972,-4394.18356272331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,12.0,0.0,0.0,369.0,14.0,28.0,9779.0,0.1,-4605.163539321969,0.0,0.0,1833.4616150856018,,,,,,,,,,,,,,,,,,,,,-1791.1769596581164,1590.8586107539156,0.006979034965020993,-4564.134288895047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,12.0,0.0,0.0,397.0,15.0,28.0,9807.0,0.1,-4033.5561175583093,0.0,0.0,1836.4862973690033,,,,,,,,,,,,,,,,,,,,,-1621.232985417056,1433.1786348215765,0.007972055930055972,-3996.14989761196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,12.0,0.0,0.0,429.0,16.0,32.0,9839.0,0.1,-4088.4596678589833,0.0,0.0,1839.6912286281586,,,,,,,,,,,,,,,,,,,,,-1738.5957753258372,1436.7104654229167,0.007972055930055972,-4040.9023668799523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,12.0,0.0,0.0,453.0,17.0,24.0,9863.0,0.1,-1445.338632849829,0.0,0.0,1842.1524176597595,,,,,,,,,,,,,,,,,,,,,-672.3098487559987,527.8151789597018,0.005985019985005999,-1432.065896206201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,12.0,0.0,0.0,491.0,18.0,38.0,9901.0,0.1,-1551.053031364405,0.0,0.0,1845.8722093105316,,,,,,,,,,,,,,,,,,,,,-745.8859783838225,553.7950211064908,0.008964083874125915,-1525.7593571407438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,12.0,0.0,0.0,519.0,19.0,28.0,9929.0,0.1,-1270.0741527477173,0.0,0.0,1848.7385613918304,,,,,,,,,,,,,,,,,,,,,-604.6577834649161,462.27143192395425,0.006979034965020993,-1255.653786730374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,12.0,0.0,0.0,547.0,20.0,28.0,9957.0,0.1,-1389.859607448821,0.0,0.0,1851.8282823562622,,,,,,,,,,,,,,,,,,,,,-697.6599155792471,497.3641475776573,0.005985019985005999,-1373.069896535777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,13.0,0.0,0.0,27.0,1.0,27.0,9984.0,0.1,-1276.6757047878648,0.0,0.0,1908.4048891067505,,,,,,,,,,,,,,,,,,,,,-628.1396824288694,457.12095035141016,0.005985019985005999,-1262.2391494219798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,13.0,0.0,0.0,62.0,2.0,35.0,10019.0,0.1,-1616.4603947124083,0.0,0.0,1912.0452868938446,,,,,,,,,,,,,,,,,,,,,-768.1148903441839,562.249610467468,0.006979034965020993,-1592.760301392846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,13.0,0.0,0.0,92.0,3.0,30.0,10049.0,0.1,-1366.1736292164856,0.0,0.0,1915.0784196853638,,,,,,,,,,,,,,,,,,,,,-628.4091621830332,502.7388501391368,0.007972055930055972,-1350.0200444197899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,13.0,0.0,0.0,122.0,4.0,30.0,10079.0,0.1,-97.83592155045378,0.0,0.0,1918.087100982666,,,,,,,,,,,,,,,,,,,,,-51.76311336253587,38.469296565188564,0.006979034965020993,-99.66019337511263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,13.0,0.0,0.0,146.0,5.0,24.0,10103.0,0.1,-821.2324849070911,0.0,0.0,1920.5941092967987,,,,,,,,,,,,,,,,,,,,,-263.70513363941797,280.00406014006626,0.006979034965020993,-816.5358167975234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,13.0,0.0,0.0,171.0,6.0,25.0,10128.0,0.1,-2027.7921119857037,0.0,0.0,1923.1324832439423,,,,,,,,,,,,,,,,,,,,,-767.7257865293974,738.8701230595547,0.006979034965020993,-2012.6221990984666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,13.0,0.0,0.0,197.0,7.0,26.0,10154.0,0.1,-3488.104457370679,0.0,0.0,1925.9678809642792,,,,,,,,,,,,,,,,,,,,,-1336.5558609739962,1209.3476726489882,0.006979034965020993,-3460.271086888045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,13.0,0.0,0.0,224.0,8.0,27.0,10181.0,0.1,-4854.155729785286,0.0,0.0,1928.9498023986816,,,,,,,,,,,,,,,,,,,,,-2060.0329280984984,1646.8105302707813,0.004990009995001,-4808.146325230762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,13.0,0.0,0.0,250.0,9.0,26.0,10207.0,0.1,-3511.963329316507,0.0,0.0,1931.6799845695496,,,,,,,,,,,,,,,,,,,,,-1317.7723636042533,1217.953159571256,0.006979034965020993,-3484.667097390481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,13.0,0.0,0.0,278.0,10.0,28.0,10235.0,0.1,-3638.6076618074326,0.0,0.0,1934.5498871803284,,,,,,,,,,,,,,,,,,,,,-1443.3703330920273,1238.1601839382263,0.005985019985005999,-3605.400488056482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,13.0,0.0,0.0,304.0,11.0,26.0,10261.0,0.1,-2075.628089470608,0.0,0.0,1937.2116484642029,,,,,,,,,,,,,,,,,,,,,-708.9159104627747,715.6657763777446,0.007972055930055972,-2061.316848178086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,13.0,0.0,0.0,333.0,12.0,29.0,10290.0,0.1,-2746.577537411814,0.0,0.0,1940.3571860790253,,,,,,,,,,,,,,,,,,,,,-990.4216613387533,954.609961495163,0.008964083874125915,-2723.299184302413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,13.0,0.0,0.0,364.0,13.0,31.0,10321.0,0.1,-5280.735775194588,0.0,0.0,1943.4976592063904,,,,,,,,,,,,,,,,,,,,,-2118.806038287113,1809.1988525388551,0.006979034965020993,-5225.498559628387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,13.0,0.0,0.0,388.0,14.0,24.0,10345.0,0.1,-3852.511499630098,0.0,0.0,1946.0297017097473,,,,,,,,,,,,,,,,,,,,,-1519.1423778210308,1341.7191312195964,0.005985019985005999,-3823.6956501670797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,13.0,0.0,0.0,413.0,15.0,25.0,10370.0,0.1,-3687.711778106703,0.0,0.0,1948.7077527046204,,,,,,,,,,,,,,,,,,,,,-1528.1790491524062,1320.1297135684456,0.006979034965020993,-3656.8172796198555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,13.0,0.0,0.0,441.0,16.0,28.0,10398.0,0.1,-3781.1017627726023,0.0,0.0,1951.57386302948,,,,,,,,,,,,,,,,,,,,,-1708.6977624085587,1315.9754932069875,0.005985019985005999,-3740.7359566024134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,13.0,0.0,0.0,466.0,17.0,25.0,10423.0,0.1,-1370.3333875936012,0.0,0.0,1954.3812229633331,,,,,,,,,,,,,,,,,,,,,-647.2469549615498,493.5167433139143,0.005985019985005999,-1356.8645860270299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,13.0,0.0,0.0,493.0,18.0,27.0,10450.0,0.1,-1111.3261936325969,0.0,0.0,1957.148106098175,,,,,,,,,,,,,,,,,,,,,-527.485260100854,411.0650359566192,0.006979034965020993,-1099.2815554391964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,13.0,0.0,0.0,531.0,19.0,38.0,10488.0,0.1,-632.5957094752467,0.0,0.0,1960.881820678711,,,,,,,,,,,,,,,,,,,,,-181.89265532042722,205.7882586832564,0.00995511979025179,-626.9370357074494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,13.0,0.0,0.0,564.0,20.0,33.0,10521.0,0.1,-397.2431288577619,0.0,0.0,1964.17484998703,,,,,,,,,,,,,,,,,,,,,-98.47703614493636,124.97538042244943,0.007972055930055972,-394.7825569964147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,14.0,0.0,0.0,29.0,1.0,29.0,10550.0,0.1,-1369.647520569184,0.0,0.0,2020.3029873371124,,,,,,,,,,,,,,,,,,,,,-651.0453170348745,497.9795030949584,0.006979034965020993,-1353.4727984993729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,14.0,0.0,0.0,57.0,2.0,28.0,10578.0,0.1,-1372.6937872317976,0.0,0.0,2023.5991592407227,,,,,,,,,,,,,,,,,,,,,-673.9068553575019,489.748802765151,0.005985019985005999,-1356.5361109676114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,14.0,0.0,0.0,82.0,3.0,25.0,10603.0,0.1,-1169.6012035239014,0.0,0.0,2026.218864440918,,,,,,,,,,,,,,,,,,,,,-541.7618751177662,437.54777446516255,0.006979034965020993,-1158.3727437607347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,14.0,0.0,0.0,113.0,4.0,31.0,10634.0,0.1,-160.44779812131145,0.0,0.0,2029.280177116394,,,,,,,,,,,,,,,,,,,,,-99.93775538621887,70.06201562099518,0.007972055930055972,-169.46320465351857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,14.0,0.0,0.0,141.0,5.0,28.0,10662.0,0.1,-1067.2817993924739,0.0,0.0,2032.2579114437103,,,,,,,,,,,,,,,,,,,,,-360.3663918024334,362.06297104549674,0.007972055930055972,-1059.3090993115293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,14.0,0.0,0.0,168.0,6.0,27.0,10689.0,0.1,-2253.3666534908766,0.0,0.0,2035.084550857544,,,,,,,,,,,,,,,,,,,,,-868.6155084130419,804.7337425311216,0.006979034965020993,-2234.3805615061774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,14.0,0.0,0.0,194.0,7.0,26.0,10715.0,0.1,-3068.243222100434,0.0,0.0,2038.0005810260773,,,,,,,,,,,,,,,,,,,,,-1060.2209696084558,1078.1219448373326,0.008964083874125915,-3046.767966054759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,14.0,0.0,0.0,223.0,8.0,29.0,10744.0,0.1,-4596.286292908107,0.0,0.0,2041.250761270523,,,,,,,,,,,,,,,,,,,,,-1733.7112953511698,1597.7964843563332,0.007972055930055972,-4555.114338906399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,14.0,0.0,0.0,254.0,9.0,31.0,10775.0,0.1,-5190.283910859877,0.0,0.0,2044.3741643428802,,,,,,,,,,,,,,,,,,,,,-2090.301774548976,1811.7941944210818,0.007972055930055972,-5135.7509219418225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,14.0,0.0,0.0,283.0,10.0,29.0,10804.0,0.1,-4069.916771041795,0.0,0.0,2047.3390455245972,,,,,,,,,,,,,,,,,,,,,-1521.6693116231559,1467.0344628524338,0.00995511979025179,-4033.852031215125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,14.0,0.0,0.0,310.0,11.0,27.0,10831.0,0.1,-2540.8973653874273,0.0,0.0,2050.1112554073334,,,,,,,,,,,,,,,,,,,,,-973.6405073743599,862.0749299608086,0.005985019985005999,-2519.645843729937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,14.0,0.0,0.0,335.0,12.0,25.0,10856.0,0.1,-2368.4963567727373,0.0,0.0,2052.881203174591,,,,,,,,,,,,,,,,,,,,,-894.0902301663704,824.2694505436054,0.006979034965020993,-2350.843437049242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,14.0,0.0,0.0,365.0,13.0,30.0,10886.0,0.1,-5281.227022732047,0.0,0.0,2055.986578464508,,,,,,,,,,,,,,,,,,,,,-2199.2270753803527,1798.8118382669397,0.005985019985005999,-5225.696377529319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,14.0,0.0,0.0,398.0,14.0,33.0,10919.0,0.1,-4994.350656840124,0.0,0.0,2059.3622019290924,,,,,,,,,,,,,,,,,,,,,-1794.895160563509,1719.010959469237,0.00995511979025179,-4945.004179897146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,14.0,0.0,0.0,424.0,15.0,26.0,10945.0,0.1,-3978.8388821370995,0.0,0.0,2062.017534017563,,,,,,,,,,,,,,,,,,,,,-1724.4680010159104,1389.6982017875282,0.005985019985005999,-3941.882537302756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,14.0,0.0,0.0,453.0,16.0,29.0,10974.0,0.1,-3749.8916700243567,0.0,0.0,2065.2197284698486,,,,,,,,,,,,,,,,,,,,,-1624.3354535057547,1315.7410856352178,0.006979034965020993,-3710.202636943943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,14.0,0.0,0.0,482.0,17.0,29.0,11003.0,0.1,-1646.3357469478535,0.0,0.0,2068.157797574997,,,,,,,,,,,,,,,,,,,,,-746.8269437144041,589.74544657235,0.006979034965020993,-1627.932001651437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,14.0,0.0,0.0,513.0,18.0,31.0,11034.0,0.1,-1422.0285559444292,0.0,0.0,2071.233183145523,,,,,,,,,,,,,,,,,,,,,-707.2438244494479,517.9421062350035,0.006979034965020993,-1402.908411300686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,14.0,0.0,0.0,544.0,19.0,31.0,11065.0,0.1,-1457.2364247649875,0.0,0.0,2074.4217314720154,,,,,,,,,,,,,,,,,,,,,-721.377161258357,521.3486083244733,0.006979034965020993,-1437.7477905993867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,14.0,0.0,0.0,568.0,20.0,24.0,11089.0,0.1,-1139.8736367540794,0.0,0.0,2076.8957509994507,,,,,,,,,,,,,,,,,,,,,-522.6238795576149,429.3737962200894,0.006979034965020993,-1129.5887114789423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,15.0,0.0,0.0,33.0,1.0,33.0,11122.0,0.1,-1474.7438204696575,0.0,0.0,2133.1907448768616,,,,,,,,,,,,,,,,,,,,,-665.242619360769,539.6619427602128,0.008964083874125915,-1455.7007598496918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,15.0,0.0,0.0,74.0,2.0,41.0,11163.0,0.1,-1783.3660908277304,0.0,0.0,2137.4573945999146,,,,,,,,,,,,,,,,,,,,,-842.6814286696631,625.6551242766647,0.008964083874125915,-1752.3190380092547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,15.0,0.0,0.0,99.0,3.0,25.0,11188.0,0.1,-1192.9338380057611,0.0,0.0,2140.016497373581,,,,,,,,,,,,,,,,,,,,,-553.2737258456825,446.88076811248425,0.006979034965020993,-1181.4637408776332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,15.0,0.0,0.0,127.0,4.0,28.0,11216.0,0.1,-170.4968934711574,0.0,0.0,2142.908902168274,,,,,,,,,,,,,,,,,,,,,-105.78058743882687,72.5630252136681,0.006979034965020993,-178.0318067913248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,15.0,0.0,0.0,155.0,5.0,28.0,11244.0,0.1,-1000.2363227892313,0.0,0.0,2145.753490447998,,,,,,,,,,,,,,,,,,,,,-306.5194337589093,340.2597326205014,0.008964083874125915,-993.6400651341851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,15.0,0.0,0.0,185.0,6.0,30.0,11274.0,0.1,-2642.2409802636516,0.0,0.0,2148.907961368561,,,,,,,,,,,,,,,,,,,,,-1016.2169851914417,930.7553547956004,0.006979034965020993,-2616.98582537283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,15.0,0.0,0.0,209.0,7.0,24.0,11298.0,0.1,-2917.396091784555,0.0,0.0,2151.411264181137,,,,,,,,,,,,,,,,,,,,,-1049.2054643430358,1031.4116344061642,0.007972055930055972,-2898.008279190425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,15.0,0.0,0.0,233.0,8.0,24.0,11322.0,0.1,-3903.4657806975033,0.0,0.0,2154.150653362274,,,,,,,,,,,,,,,,,,,,,-1547.7690074260345,1367.7051420685782,0.005985019985005999,-3874.063577610925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,15.0,0.0,0.0,256.0,9.0,23.0,11345.0,0.1,-3039.7125737284896,0.0,0.0,2156.704125404358,,,,,,,,,,,,,,,,,,,,,-1160.6538745300227,1059.2726809211294,0.005985019985005999,-3019.052620803286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,15.0,0.0,0.0,283.0,10.0,27.0,11372.0,0.1,-4063.231863937822,0.0,0.0,2159.6285457611084,,,,,,,,,,,,,,,,,,,,,-1627.181306564454,1457.5779299987294,0.007972055930055972,-4027.348638589123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,15.0,0.0,0.0,318.0,11.0,35.0,11407.0,0.1,-3384.823962028603,0.0,0.0,2163.0369198322296,,,,,,,,,,,,,,,,,,,,,-1296.2225025499836,1131.1417271914816,0.007972055930055972,-3346.1451185313003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,15.0,0.0,0.0,347.0,12.0,29.0,11436.0,0.1,-2811.537848816254,0.0,0.0,2166.142296075821,,,,,,,,,,,,,,,,,,,,,-1044.4094928926957,970.1085963476346,0.007972055930055972,-2786.820828358256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,15.0,0.0,0.0,386.0,13.0,39.0,11475.0,0.1,-6760.792479190055,0.0,0.0,2169.8732917308807,,,,,,,,,,,,,,,,,,,,,-2676.9311337722984,2292.9465360613203,0.008964083874125915,-6669.724945138273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,15.0,0.0,0.0,420.0,14.0,34.0,11509.0,0.1,-6316.410625916968,0.0,0.0,2173.3065078258514,,,,,,,,,,,,,,,,,,,,,-2628.272723583629,2117.1510125616123,0.005985019985005999,-6239.522158109186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,15.0,0.0,0.0,451.0,15.0,31.0,11540.0,0.1,-4360.724296988105,0.0,0.0,2176.444093465805,,,,,,,,,,,,,,,,,,,,,-1729.358622871889,1536.6181303118797,0.008964083874125915,-4315.7413466309945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,15.0,0.0,0.0,478.0,16.0,27.0,11567.0,0.1,-3585.434782540506,0.0,0.0,2179.228580713272,,,,,,,,,,,,,,,,,,,,,-1614.1444079356336,1252.014143174692,0.005985019985005999,-3548.947229037091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,15.0,0.0,0.0,500.0,17.0,22.0,11589.0,0.1,-1210.5376954965307,0.0,0.0,2181.8057494163513,,,,,,,,,,,,,,,,,,,,,-556.206106148077,447.5200484917502,0.005985019985005999,-1200.701363186282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,15.0,0.0,0.0,527.0,18.0,27.0,11616.0,0.1,-1128.256808113016,0.0,0.0,2184.6812398433685,,,,,,,,,,,,,,,,,,,,,-541.5344022108847,417.3221498595535,0.006979034965020993,-1115.8659953780825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,15.0,0.0,0.0,564.0,19.0,37.0,11653.0,0.1,-1758.3322342513636,0.0,0.0,2188.3541872501373,,,,,,,,,,,,,,,,,,,,,-838.8874351815525,605.3324742978074,0.006979034965020993,-1730.753174745963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,15.0,0.0,0.0,591.0,20.0,27.0,11680.0,0.1,-1249.6571417005796,0.0,0.0,2191.1318175792694,,,,,,,,,,,,,,,,,,,,,-564.518991402502,469.28496362497634,0.007972055930055972,-1236.8876673798036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,16.0,0.0,0.0,29.0,1.0,29.0,11709.0,0.1,-1374.222076103118,0.0,0.0,2251.7473771572113,,,,,,,,,,,,,,,,,,,,,-654.9761025015115,499.4817589000739,0.006979034965020993,-1357.942295779838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,16.0,0.0,0.0,67.0,2.0,38.0,11747.0,0.1,-1690.2339412245753,0.0,0.0,2255.388829231262,,,,,,,,,,,,,,,,,,,,,-779.2454875642118,601.3726141330746,0.008964083874125915,-1663.9488464411706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,16.0,0.0,0.0,93.0,3.0,26.0,11773.0,0.1,-1242.5996419231888,0.0,0.0,2258.15189409256,,,,,,,,,,,,,,,,,,,,,-582.6773346253884,462.22475633709735,0.006979034965020993,-1229.9086185514127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,16.0,0.0,0.0,122.0,4.0,29.0,11802.0,0.1,-173.47733978949404,0.0,0.0,2261.113502264023,,,,,,,,,,,,,,,,,,,,,-99.50226576004215,73.76371787388871,0.007972055930055972,-175.00928514079297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,16.0,0.0,0.0,147.0,5.0,25.0,11827.0,0.1,-815.5899324491127,0.0,0.0,2263.956847190857,,,,,,,,,,,,,,,,,,,,,-243.72739291488608,278.80578677354345,0.007972055930055972,-811.1181728537749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,16.0,0.0,0.0,181.0,6.0,34.0,11861.0,0.1,-3134.0128273205887,0.0,0.0,2267.3357412815094,,,,,,,,,,,,,,,,,,,,,-1210.752743534599,1088.6857425215253,0.007972055930055972,-3099.042219437068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,16.0,0.0,0.0,205.0,7.0,24.0,11885.0,0.1,-3148.0701450707957,0.0,0.0,2269.800103664398,,,,,,,,,,,,,,,,,,,,,-1183.7322849824475,1108.8451476512905,0.006979034965020993,-3125.9092628476506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
